0.235881	0.273098	0.423726	0.340439	0.097296	0.0391594	
0.238889	0.274006	0.428787	0.343569	0.0991372	0.0416423	
0.241721	0.27484	0.433816	0.348591	0.100957	0.0422401	
0.244655	0.275612	0.438645	0.351867	0.102816	0.0446175	
0.247481	0.276441	0.443267	0.356293	0.104646	0.0458224	
0.250316	0.277172	0.447732	0.359787	0.106547	0.0479719	
0.253183	0.277693	0.452189	0.363182	0.108571	0.0502723	
0.255917	0.278368	0.456303	0.366502	0.110533	0.0525474	
0.258683	0.278897	0.460474	0.370131	0.11246	0.0545416	
0.261433	0.279424	0.464354	0.373577	0.114483	0.056754	
0.26419	0.279908	0.46815	0.376764	0.116469	0.0592563	
0.266836	0.280355	0.4717	0.380324	0.118616	0.0613406	
0.269489	0.280826	0.475227	0.383409	0.120625	0.0638727	
0.272148	0.281175	0.478618	0.386641	0.122744	0.0662772	
0.274788	0.281582	0.481786	0.390095	0.12485	0.0684787	
0.277367	0.281797	0.485064	0.393074	0.126934	0.0711873	
0.279993	0.282204	0.487938	0.396061	0.129123	0.0738283	
0.282558	0.282342	0.490867	0.398978	0.131336	0.0765419	
0.285102	0.282604	0.493636	0.401651	0.133455	0.0795303	
0.287623	0.282914	0.49619	0.404827	0.13571	0.0819759	
0.290178	0.283057	0.498817	0.407793	0.137893	0.0847025	
0.292588	0.28332	0.501132	0.410914	0.140209	0.0871711	
0.295124	0.283445	0.503478	0.413564	0.142436	0.0902627	
0.297543	0.283658	0.50571	0.416359	0.144668	0.0930018	
0.299966	0.283729	0.507823	0.418969	0.147063	0.096064	
0.302488	0.283845	0.509878	0.421516	0.149329	0.0992675	
0.30489	0.284045	0.511823	0.424373	0.151598	0.102005	
0.307297	0.2841	0.51365	0.427313	0.154002	0.10474	
0.309677	0.284349	0.515376	0.430123	0.156266	0.107567	
0.31209	0.284346	0.517128	0.432365	0.158725	0.110999	
0.314384	0.284423	0.518773	0.435112	0.161104	0.11383	
0.316743	0.284649	0.52022	0.437814	0.163478	0.116778	
0.319136	0.284699	0.521746	0.440194	0.165847	0.12012	
0.321408	0.284829	0.523167	0.443275	0.168284	0.122691	
0.323744	0.285026	0.524338	0.445351	0.170733	0.126227	
0.326115	0.285207	0.525692	0.448205	0.173093	0.129069	
0.328362	0.285385	0.526892	0.45105	0.175554	0.131842	
0.330705	0.285526	0.527983	0.453286	0.178099	0.135284	
0.332957	0.28572	0.529165	0.456031	0.180477	0.138172	
0.335272	0.28598	0.530097	0.458392	0.182985	0.141486	
0.337495	0.286212	0.531069	0.46089	0.18554	0.144611	
0.339813	0.286487	0.531983	0.463161	0.188053	0.14803	
0.34204	0.286732	0.532938	0.465829	0.19059	0.150957	
0.344361	0.287022	0.533834	0.468093	0.193036	0.15443	
0.346557	0.287385	0.534632	0.470937	0.195599	0.157155	
0.348847	0.287792	0.535371	0.473383	0.198144	0.160459	
0.351138	0.288206	0.5361	0.47569	0.200705	0.163841	
0.353337	0.288671	0.536923	0.47841	0.203155	0.166728	
0.355631	0.2891	0.537635	0.480868	0.205731	0.169978	
0.357797	0.289682	0.538301	0.483501	0.2083	0.172911	
0.360092	0.290206	0.539046	0.485983	0.210797	0.176114	
0.362353	0.290841	0.539642	0.488572	0.213407	0.179204	
0.364614	0.291565	0.540278	0.490922	0.215927	0.182537	
0.366875	0.292213	0.540857	0.493298	0.218619	0.185845	
0.369137	0.293035	0.541524	0.496157	0.221082	0.188684	
0.371399	0.293781	0.542133	0.498467	0.223756	0.192025	
0.373662	0.294702	0.54283	0.501266	0.226231	0.194881	
0.375925	0.295547	0.543468	0.503846	0.228866	0.19797	
0.378188	0.296483	0.544146	0.506252	0.23147	0.201229	
0.380414	0.297612	0.544723	0.509052	0.23406	0.20404	
0.382678	0.298649	0.545428	0.511658	0.236646	0.207115	
0.385033	0.299819	0.546114	0.514354	0.239255	0.210178	
0.38726	0.301143	0.546754	0.516935	0.24179	0.213207	
0.389524	0.302375	0.547522	0.519861	0.244456	0.215898	
0.391879	0.303829	0.548314	0.522694	0.246883	0.218771	
0.394235	0.305207	0.549047	0.525085	0.249642	0.222155	
0.39646	0.306824	0.54978	0.528061	0.252225	0.224734	
0.398816	0.308481	0.550625	0.530867	0.254762	0.227587	
0.401171	0.310149	0.551456	0.533377	0.257384	0.230804	
0.403565	0.311904	0.552501	0.53645	0.259847	0.233473	
0.40592	0.31377	0.553392	0.539285	0.262466	0.236308	
0.408274	0.315736	0.554312	0.542006	0.265114	0.239259	
0.410669	0.317706	0.555397	0.544724	0.267733	0.242226	
0.413063	0.319867	0.556552	0.547872	0.270251	0.244735	
0.415457	0.322043	0.557687	0.5506	0.272887	0.247709	
0.417852	0.324413	0.55889	0.553807	0.275418	0.250151	
0.420378	0.326837	0.560189	0.556709	0.277912	0.252961	
0.422813	0.329238	0.561527	0.55959	0.280599	0.255752	
0.425249	0.331837	0.562925	0.562794	0.28315	0.25823	
0.427776	0.334592	0.564278	0.565839	0.285727	0.260924	
0.430254	0.337412	0.565885	0.569081	0.288232	0.263354	
0.432823	0.3403	0.567401	0.572166	0.290795	0.26601	
0.435303	0.343261	0.56899	0.575444	0.293419	0.268386	
0.437826	0.346247	0.570726	0.578544	0.295907	0.270968	
0.440439	0.349397	0.572405	0.581652	0.298482	0.273644	
0.443007	0.352533	0.574289	0.584977	0.300993	0.275986	
0.445576	0.355698	0.57614	0.5882	0.303592	0.278481	
0.448147	0.359083	0.578029	0.591449	0.306169	0.28091	
0.450762	0.36241	0.580019	0.59472	0.308713	0.283358	
0.45338	0.365865	0.582006	0.597966	0.311289	0.285873	
0.456	0.369451	0.58399	0.601397	0.313808	0.288121	
0.458665	0.373081	0.586102	0.604712	0.316327	0.290531	
0.461378	0.376659	0.588309	0.608028	0.31883	0.292947	
0.464004	0.380329	0.590573	0.611552	0.32135	0.295143	
0.466633	0.384039	0.592795	0.614912	0.323958	0.29749	
0.469311	0.387801	0.59514	0.618254	0.326535	0.299852	
0.471992	0.391604	0.59744	0.621634	0.329151	0.302204	
0.474722	0.395464	0.599859	0.625047	0.331684	0.304524	
0.477456	0.39947	0.602259	0.628647	0.334184	0.306724	
0.480151	0.403392	0.604815	0.632316	0.33667	0.308753	
0.482851	0.407359	0.607323	0.63568	0.339275	0.311101	
0.485602	0.411393	0.609942	0.639231	0.341801	0.313294	
0.488359	0.415475	0.61251	0.642793	0.344374	0.315475	
0.491079	0.419479	0.615233	0.646437	0.346941	0.317556	
0.493805	0.423638	0.617929	0.649984	0.349469	0.3197	
0.496585	0.427659	0.620683	0.653422	0.352087	0.322043	
0.499282	0.431795	0.62348	0.657051	0.354704	0.324088	
0.502123	0.436055	0.626304	0.660877	0.357139	0.326085	
0.504882	0.440216	0.629128	0.664403	0.359811	0.328317	
0.507609	0.444307	0.632104	0.66809	0.362399	0.330338	
0.510432	0.448606	0.634971	0.671769	0.364944	0.332371	
0.513223	0.452728	0.637971	0.675314	0.367549	0.334652	
0.515935	0.456974	0.641008	0.67897	0.370143	0.336598	
0.518793	0.46113	0.644031	0.682677	0.372724	0.338746	
0.521622	0.465339	0.64722	0.68647	0.375216	0.340728	
0.524373	0.469449	0.650414	0.690126	0.377853	0.342751	
0.527221	0.473657	0.653478	0.693782	0.380487	0.344876	
0.530042	0.477808	0.656693	0.697588	0.38309	0.346871	
0.532785	0.481974	0.65993	0.701216	0.385734	0.348926	
0.53559	0.486128	0.66324	0.705258	0.388298	0.35065	
0.538406	0.490222	0.666487	0.708814	0.390966	0.352851	
0.541286	0.494305	0.669807	0.712635	0.393559	0.354828	
0.54409	0.498405	0.673151	0.716265	0.396202	0.356941	
0.54687	0.502455	0.676646	0.720171	0.398761	0.358772	
0.54975	0.506485	0.680002	0.724077	0.40141	0.36068	
0.552466	0.510492	0.683462	0.727823	0.404063	0.362626	
0.555338	0.514409	0.686913	0.731521	0.406735	0.364711	
0.558134	0.518345	0.69039	0.735419	0.409342	0.366592	
0.560999	0.522276	0.693941	0.739364	0.411933	0.368462	
0.563788	0.526101	0.697517	0.743247	0.414624	0.370291	
0.566592	0.529858	0.701042	0.746872	0.417298	0.372413	
0.569377	0.533573	0.704722	0.750678	0.419992	0.374338	
0.572177	0.537217	0.708352	0.754572	0.422677	0.376275	
0.574991	0.54092	0.711934	0.758386	0.425354	0.378224	
0.57779	0.544452	0.715674	0.762245	0.428017	0.380137	
0.580603	0.548043	0.719367	0.766163	0.430653	0.381983	
0.583432	0.55156	0.723015	0.770036	0.433391	0.383901	
0.586187	0.554963	0.726703	0.773805	0.436106	0.385861	
0.589017	0.558231	0.730475	0.777673	0.43883	0.387822	
0.591775	0.561519	0.734284	0.781543	0.441503	0.389686	
0.594548	0.564727	0.738056	0.785297	0.444226	0.39167	
0.597248	0.567817	0.741876	0.789242	0.44699	0.393458	
0.600116	0.570945	0.745692	0.793158	0.449641	0.395378	
0.60285	0.573868	0.749447	0.796929	0.452427	0.397411	
0.605572	0.576755	0.753366	0.800807	0.455196	0.399229	
0.608312	0.579556	0.757257	0.804735	0.457893	0.401117	
0.611069	0.582268	0.761121	0.808534	0.460665	0.4031	
0.613754	0.584855	0.765043	0.812295	0.463422	0.405019	
0.616546	0.587526	0.768846	0.816203	0.466149	0.406966	
0.61924	0.589845	0.772926	0.820159	0.468893	0.408753	
0.621977	0.592294	0.77677	0.824009	0.47168	0.41073	
0.624707	0.594422	0.780811	0.827785	0.474482	0.41275	
0.62739	0.596642	0.784703	0.831584	0.477263	0.414743	
0.63	0.598875	0.788649	0.835469	0.480058	0.416468	
0.632785	0.600848	0.792627	0.839229	0.482882	0.418635	
0.635431	0.602877	0.796545	0.842987	0.485647	0.420582	
0.638163	0.604759	0.800566	0.846903	0.488474	0.422513	
0.640823	0.606503	0.804662	0.850778	0.491272	0.424343	
0.643524	0.608364	0.80853	0.854531	0.494086	0.426406	
0.646222	0.610043	0.812589	0.858401	0.496956	0.428336	
0.648868	0.611654	0.816527	0.862077	0.499845	0.430412	
0.651604	0.613263	0.820554	0.865867	0.502672	0.432455	
0.654289	0.614953	0.82444	0.869784	0.505482	0.434306	
0.6569	0.616346	0.82843	0.873388	0.508405	0.436409	
0.659695	0.617922	0.8324	0.877353	0.511206	0.438305	
0.662345	0.619237	0.836363	0.881024	0.514134	0.440417	
0.665013	0.620743	0.840281	0.884783	0.51703	0.442385	
0.667701	0.621975	0.84422	0.888475	0.519993	0.44452	
0.670483	0.623364	0.848225	0.892411	0.522804	0.446365	
0.673211	0.624669	0.852119	0.896191	0.525753	0.448447	
0.675865	0.625823	0.856103	0.899969	0.528677	0.450391	
0.678632	0.62704	0.859976	0.903508	0.531655	0.452707	
0.681326	0.628265	0.863917	0.907431	0.534558	0.454494	
0.684057	0.629584	0.867638	0.91105	0.537551	0.456655	
0.686791	0.630717	0.87156	0.914803	0.540499	0.45867	
0.689546	0.631886	0.875462	0.918567	0.543418	0.460709	
0.692337	0.632982	0.879172	0.922182	0.54651	0.462962	
0.695132	0.634055	0.883058	0.925853	0.549488	0.465072	
0.697869	0.63519	0.886817	0.929508	0.552536	0.467152	
0.700706	0.636329	0.890662	0.933277	0.555486	0.469176	
0.703484	0.637531	0.894381	0.937	0.558487	0.471244	
0.706378	0.638623	0.898017	0.940632	0.561636	0.473513	
0.709197	0.639722	0.901724	0.944158	0.564665	0.475744	
0.712037	0.640853	0.905411	0.947789	0.567794	0.477881	
0.714899	0.642016	0.909079	0.951439	0.570821	0.480035	
0.717781	0.643211	0.912726	0.955123	0.573893	0.482107	
0.720696	0.644484	0.91616	0.958655	0.577068	0.484445	
0.723621	0.645573	0.919798	0.962262	0.580227	0.486646	
0.726483	0.646886	0.923283	0.965858	0.58332	0.488789	
0.729547	0.648229	0.92676	0.96963	0.586408	0.490909	
0.732451	0.649434	0.930237	0.973058	0.589635	0.493238	
0.735376	0.650669	0.933695	0.976547	0.592866	0.495475	
0.738418	0.652127	0.93701	0.980148	0.596024	0.49775	
0.741483	0.653442	0.940337	0.98362	0.599292	0.500161	
0.744472	0.654944	0.943704	0.987208	0.602458	0.502213	
0.74758	0.65632	0.946992	0.990712	0.605721	0.504617	
0.750711	0.657903	0.950225	0.994292	0.60893	0.506873	
0.753773	0.659358	0.953374	0.997532	0.612301	0.509404	
0.756947	0.661002	0.956566	1.00112	0.61557	0.511647	
0.760053	0.662695	0.95964	1.00457	0.618855	0.513929	
0.76318	0.664418	0.962693	1.00799	0.622155	0.516295	
0.766518	0.666171	0.96573	1.01155	0.625532	0.518705	
0.76969	0.667956	0.968741	1.01492	0.628864	0.521091	
0.77298	0.669785	0.971639	1.01821	0.632317	0.52367	
0.776196	0.671812	0.974571	1.02164	0.635619	0.525907	
0.779436	0.673898	0.977292	1.02489	0.639047	0.52847	
0.782793	0.676	0.980087	1.02829	0.642537	0.530875	
0.786173	0.678134	0.982859	1.0317	0.645995	0.533296	
0.789575	0.680321	0.98542	1.03479	0.649524	0.536111	
0.793	0.682699	0.988108	1.03822	0.652947	0.538473	
0.796447	0.68513	0.990584	1.04145	0.656548	0.541002	
0.799918	0.687572	0.993224	1.04483	0.660043	0.543456	
0.80341	0.690063	0.995653	1.04785	0.663628	0.546231	
0.806924	0.692771	0.998017	1.05113	0.6672	0.548755	
0.81046	0.695509	1.00036	1.05426	0.670788	0.551403	
0.814115	0.698472	1.00253	1.0575	0.674402	0.554011	
0.817696	0.70127	1.00482	1.06047	0.678082	0.556821	
0.821397	0.704292	1.00695	1.06363	0.681758	0.559523	
0.82512	0.707534	1.009	1.06683	0.685459	0.562144	
0.828867	0.710805	1.01103	1.07001	0.689164	0.564777	
0.832636	0.714107	1.01302	1.07301	0.692894	0.567602	
0.836428	0.717628	1.01495	1.07618	0.696622	0.570187	
0.840243	0.72118	1.01684	1.07932	0.700385	0.572817	
0.84407	0.724765	1.01853	1.08209	0.704244	0.5759	
0.847932	0.728567	1.02032	1.0852	0.707941	0.57848	
0.851912	0.732399	1.02198	1.08819	0.711811	0.581309	
0.855806	0.736259	1.02352	1.09096	0.715698	0.584317	
0.859832	0.740339	1.02507	1.09413	0.719553	0.586943	
0.86377	0.744252	1.02656	1.09679	0.723465	0.590088	
0.867843	0.748386	1.02804	1.09979	0.727368	0.592838	
0.871826	0.752738	1.02936	1.10264	0.731217	0.595632	
0.875832	0.756923	1.0307	1.10532	0.735175	0.598714	
0.87986	0.761326	1.03195	1.10818	0.739084	0.601469	
0.884024	0.765759	1.03326	1.1111	0.743039	0.604311	
0.888098	0.770212	1.03444	1.11384	0.746938	0.607224	
0.892194	0.774884	1.03554	1.11661	0.750837	0.610035	
0.896195	0.779377	1.03658	1.11909	0.754888	0.613125	
0.900335	0.784094	1.03761	1.12185	0.758778	0.615989	
0.904498	0.788834	1.03861	1.12457	0.762696	0.618845	
0.908683	0.793596	1.03957	1.12734	0.766663	0.621654	
0.912772	0.798369	1.04042	1.1298	0.770672	0.624697	
0.916882	0.803162	1.04123	1.13224	0.774626	0.627741	
0.921134	0.807985	1.04209	1.1349	0.778669	0.630682	
0.925287	0.81301	1.04278	1.1375	0.782581	0.633492	
0.92937	0.817875	1.04359	1.13985	0.786532	0.636493	
0.933566	0.822936	1.0442	1.1424	0.790477	0.639374	
0.937693	0.828033	1.04488	1.14497	0.794361	0.642054	
0.941808	0.832917	1.04542	1.14717	0.798372	0.645258	
0.945978	0.838047	1.04603	1.14967	0.802258	0.648013	
0.950044	0.843177	1.04653	1.15197	0.80613	0.650887	
0.954257	0.848142	1.04714	1.15442	0.810125	0.653775	
0.958365	0.853301	1.04757	1.15677	0.814003	0.656548	
0.962366	0.858456	1.0479	1.15886	0.817879	0.659575	
0.966515	0.863445	1.04833	1.16116	0.82179	0.66248	
0.970685	0.86864	1.04867	1.16351	0.8257	0.665236	
0.974657	0.873856	1.049	1.16565	0.829491	0.667996	
0.978738	0.87886	1.04926	1.16773	0.833307	0.67098	
0.98275	0.884097	1.04953	1.16997	0.837083	0.673632	
0.986782	0.88915	1.04983	1.17209	0.840872	0.676418	
0.990835	0.894212	1.05009	1.17427	0.844693	0.679181	
0.994774	0.899457	1.05019	1.17633	0.848366	0.681879	
0.998646	0.904548	1.05043	1.17836	0.852044	0.68451	
1.00262	0.909614	1.05054	1.18042	0.855745	0.687222	
1.0064	0.914505	1.05073	1.18223	0.859395	0.689967	
1.01041	0.919584	1.05078	1.18435	0.863094	0.692585	
1.01422	0.924682	1.05083	1.18622	0.866666	0.695181	
1.01805	0.929593	1.05093	1.1882	0.870248	0.69778	
1.02176	0.934485	1.05094	1.18992	0.873787	0.700435	
1.02549	0.939382	1.05092	1.19167	0.877309	0.703139	
1.02915	0.944323	1.05097	1.19351	0.880695	0.705489	
1.03291	0.949228	1.0509	1.19543	0.884137	0.707907	
1.03647	0.953961	1.05092	1.19709	0.88755	0.710438	
1.04004	0.958699	1.05091	1.19885	0.890867	0.712756	
1.04363	0.96344	1.05087	1.20061	0.894204	0.715116	
1.04709	0.967966	1.05084	1.20214	0.897535	0.717599	
1.05057	0.972686	1.0507	1.20389	0.900733	0.719776	
1.05406	0.977218	1.05061	1.20556	0.903952	0.722082	
1.05743	0.981724	1.05045	1.20709	0.907093	0.724419	
1.06072	0.986089	1.05044	1.20864	0.910164	0.726599	
1.06397	0.990381	1.05026	1.2101	0.913261	0.728891	
1.06715	0.994723	1.05016	1.21163	0.916197	0.730961	
1.07035	0.998877	1.05012	1.21305	0.919181	0.733033	
1.07341	1.003	1.05	1.21445	0.922052	0.735115	
1.07641	1.00705	1.04972	1.21571	0.924924	0.737347	
1.0795	1.01118	1.04957	1.21724	0.927731	0.739211	
1.08245	1.01509	1.04944	1.21858	0.930446	0.741102	
1.08526	1.01879	1.04932	1.21975	0.933142	0.743125	
1.08801	1.02254	1.04928	1.22104	0.935697	0.744868	
1.09069	1.02621	1.04908	1.22218	0.938208	0.746709	
1.09338	1.02969	1.04895	1.22336	0.940792	0.748529	
1.09609	1.03317	1.04881	1.22468	0.943203	0.750171	
1.09857	1.03668	1.0487	1.22586	0.945511	0.751698	
1.10099	1.03991	1.04852	1.22684	0.947811	0.753441	
1.10342	1.04296	1.04841	1.22789	0.95014	0.755072	
1.10562	1.04604	1.04835	1.22883	0.952214	0.756617	
1.10791	1.04906	1.04817	1.22987	0.954351	0.7581	
1.11021	1.05189	1.04808	1.23087	0.95647	0.759607	
1.11228	1.05475	1.04802	1.23185	0.958387	0.76083	
1.11429	1.05753	1.04782	1.23266	0.960335	0.762309	
1.11629	1.06011	1.04769	1.23348	0.962243	0.763755	
1.11831	1.0627	1.04756	1.2344	0.964096	0.76492	
1.12009	1.06513	1.04756	1.23516	0.965764	0.766169	
1.12196	1.0675	1.04745	1.23603	0.967528	0.767353	
1.12368	1.06984	1.0473	1.23673	0.969142	0.768516	
1.1254	1.07199	1.04723	1.23749	0.970759	0.769687	
1.12713	1.07415	1.04715	1.2383	0.972356	0.770733	
1.1287	1.07627	1.04702	1.23901	0.973827	0.771741	
1.13028	1.0784	1.04689	1.23976	0.975307	0.772709	
1.1317	1.08031	1.0468	1.24032	0.976675	0.77371	
1.13313	1.08203	1.0468	1.24089	0.97803	0.774734	
1.13456	1.08394	1.04671	1.2416	0.97929	0.775514	
1.13583	1.08563	1.04665	1.24215	0.980535	0.776359	
1.13711	1.08733	1.0466	1.24277	0.98171	0.777102	
1.13823	1.08881	1.04658	1.2431	0.982829	0.77799	
1.13943	1.09041	1.04639	1.24364	0.983991	0.778795	
1.14055	1.09189	1.04637	1.24418	0.985022	0.779475	
1.14152	1.09334	1.04631	1.24453	0.98591	0.780149	
1.14272	1.09457	1.04628	1.24517	0.986987	0.78081	
1.14353	1.0958	1.04627	1.24541	0.987873	0.781495	
1.14458	1.097	1.0462	1.24588	0.988805	0.782137	
1.14546	1.09817	1.04609	1.2462	0.989631	0.782821	
1.14628	1.0994	1.04607	1.24669	0.990417	0.783184	
1.14717	1.10039	1.04604	1.24702	0.991226	0.783733	
1.14789	1.10134	1.04598	1.24729	0.991936	0.784327	
1.14862	1.1023	1.04591	1.24758	0.992629	0.784838	
1.14928	1.10332	1.04593	1.24798	0.993186	0.785042	
1.15001	1.10409	1.04596	1.24836	0.993877	0.785447	
1.15059	1.10483	1.04594	1.24849	0.994476	0.786001	
1.15123	1.10568	1.04573	1.24879	0.995068	0.786456	
1.1518	1.10624	1.04581	1.24902	0.995579	0.786831	
1.15221	1.10695	1.04575	1.24908	0.996042	0.787237	
1.15279	1.10769	1.04573	1.24948	0.996491	0.787342	
1.1532	1.10822	1.04576	1.24962	0.996865	0.787683	
1.15368	1.10868	1.04569	1.24978	0.997337	0.788051	
1.15394	1.10917	1.04568	1.24979	0.997664	0.788374	
1.15435	1.1097	1.04571	1.25007	0.997969	0.788494	
1.15467	1.11012	1.04561	1.2502	0.998327	0.788801	
1.15492	1.11062	1.04559	1.25031	0.998566	0.788915	
1.15525	1.11087	1.04558	1.25036	0.998925	0.789226	
1.1555	1.11136	1.04557	1.25056	0.999096	0.789208	
1.15582	1.11161	1.04556	1.25072	0.999416	0.789483	
1.15599	1.11182	1.04551	1.25072	0.999572	0.78969	
1.15624	1.11213	1.04559	1.25093	0.999808	0.789691	
1.1564	1.11235	1.04553	1.25091	0.999976	0.789891	
1.15656	1.11256	1.04548	1.25097	1.0001	0.789983	
1.15665	1.11284	1.04552	1.25116	1.00018	0.789897	
1.15681	1.11287	1.04556	1.25116	1.00034	0.790088	
1.15698	1.11309	1.04551	1.25125	1.00041	0.790139	
1.15698	1.11327	1.04542	1.2512	1.00048	0.790189	
1.15714	1.1133	1.04546	1.25132	1.00065	0.790328	
1.15714	1.1133	1.04546	1.25118	1.00069	0.790488	
1.1573	1.11351	1.0454	1.25138	1.00078	0.790359	
1.15723	1.11358	1.0455	1.25132	1.00076	0.790321	
1.15723	1.11358	1.0455	1.25126	1.00073	0.790402	
1.15739	1.11361	1.04554	1.25146	1.00082	0.790348	
1.15739	1.11361	1.04554	1.25141	1.00085	0.790419	
1.15739	1.11361	1.04554	1.25135	1.0009	0.790497	
